"","date","City","issues","actors","claims","valence","size_low","size_high","size_mean","fips_code","GEOID","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents"
"7193","2020-06-19","kennesaw, georgia","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,13067,"1343192",33960,8613,8574,5573,21624,2004,705,186,2782
"7194","2020-06-19","hilo, hawaii","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth",1,24,24,24,15001,"1514650",45056,345,333,7275,31100,2064,541,851,3136
"7195","2020-06-19","hilo, hawaii","military; racism; religion","Malu 'Aina","in mourning for all victims of violence, against war, in defense of civil liberties, against anti-Islamic and anti-Semitic and anti-Hawaiian and all other forms of discrimination, for peace through justice in Hawai'i and around the world",0,NA,NA,NA,15001,"1514650",45056,345,333,7275,31100,2064,541,851,3136
"7196","2020-06-19","lihue, hawaii","policing; racism","general protesters","antiracism; against police brutality; for recognition of Juneteenth as national holiday",1,NA,NA,NA,15007,"1545200",7267,127,127,1145,5178,198,77,113,214
"7197","2020-06-19","cedar rapids, iowa","policing; racism","Advocates for Social Justice","antiracism; against police brutality; for police accountability; for community involvement in police reform",1,150,150,150,19113,"1912000",132301,10324,9906,20304,88549,5867,1337,876,7702
"7198","2020-06-19","des moines, iowa","democracy; policing; racism","Des Moines BLM","antiracism; against police brutality; for restoring voting rights to formerly incarerated people",1,NA,NA,NA,19153,"1921000",215636,24502,24019,26307,141517,7837,2373,1258,10582
"7199","2020-06-19","boise, idaho","democracy; military; policing; racism; science","general protesters","against racism, against hate, for American values, for equality, Black Lives Matter, for voting rights, in support of veterans and active-duty military, respect science",1,NA,NA,NA,16001,"1608830",226115,4266,4175,41145,153279,15473,4162,2947,15885
"7200","2020-06-19","sandpoint, idaho","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,16017,"1672100",8386,14,13,1378,5997,376,98,54,347
"7201","2020-06-19","sandpoint, idaho","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,16017,"1672100",8386,14,13,1378,5997,376,98,54,347
"7202","2020-06-19","belleville, illinois","environment; labor; policing; racism","general protesters","antiracism; against police brutality; against discriminatory workplace environment",1,NA,NA,NA,17163,"1704845",41585,10550,10122,4370,28293,2156,281,91,2678
"7203","2020-06-19","bloomington, illinois","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,200,200,200,17113,"1706613",78015,8114,7724,15766,51061,6520,1293,1044,6332
"7204","2020-06-19","champaign, illinois","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,17019,"1712385",87636,16278,15720,10180,47406,8029,1982,3282,20587
"7205","2020-06-19","chicago, illinois","policing; racism","general protesters","antiracism; against police brutality; for police reform",1,2000,2000,2000,17031,"1714000",2709534,802460,784065,435959,1875020,211185,62358,30738,147374
"7206","2020-06-19","dekalb, illinois","policing; racism","Black Lives Matter chapter in DeKalb","antiracism; against police brutality",1,150,150,150,17037,"1719161",42908,6134,4963,4811,21420,2676,363,474,11177
"7207","2020-06-19","evanston, illinois","policing; racism","general protesters","antiracism; against police brutality; defund the police",1,70,70,70,17031,"1724582",74587,12285,11452,13993,47887,11345,3349,3422,9564
"7208","2020-06-19","highland park, illinois","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,17097,"1734722",29628,242,213,7476,20981,4163,2913,925,615
"7209","2020-06-19","joliet, illinois","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,17197,"1738570",147826,25298,24509,14170,91586,5062,442,570,6940
"7210","2020-06-19","metropolis, illinois","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,17127,"1748645",6129,444,428,413,4368,158,29,5,152
"7211","2020-06-19","naperville, illinois","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,17043,"1751622",147501,7408,7228,37007,97578,22499,3750,3326,7929
"7212","2020-06-19","rockford, illinois","policing; racism","Rockford Youth Activism","antiracism; against police brutality",1,NA,NA,NA,17201,"1765000",147070,31823,31103,13289,97435,6296,1465,719,5650
"7213","2020-06-19","anderson, indiana","policing; racism","general protesters","antiracism; against police brutality",1,150,150,150,18095,"1801468",54513,8054,7744,4028,37272,1465,260,202,2997
"7214","2020-06-19","columbus, indiana","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,18005,"1814734",48150,1051,950,7328,32197,5059,322,585,1739
"7215","2020-06-19","indianapolis, indiana","education; policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth; for diversity education",1,NA,NA,NA,18097,"1836003",864447,246837,241685,113804,568049,43229,11905,6412,42437
"7216","2020-06-19","jeffersonville, indiana","policing; racism","Jeffersonville NAACP Youth Council","antiracism; against police brutality; commemorate Juneteenth",1,NA,NA,NA,18019,"1838358",47673,6118,5982,4988,33054,1927,340,292,1992
"7217","2020-06-19","lafayette, indiana","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,18157,"1840788",72581,6246,6120,7602,47645,3538,368,657,3904
"7218","2020-06-19","mishawaka, indiana","racism","white people","All Lives Matter",2,5,6,6,18141,"1849932",49245,3927,3787,5402,33374,2210,370,378,2664
"7219","2020-06-19","mishawaka, indiana","policing; racism","general protesters","Black Lives Matter, in celebration of Juneteenth",1,300,300,300,18141,"1849932",49245,3927,3787,5402,33374,2210,370,378,2664
"7220","2020-06-19","manhattan, kansas","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth",1,70,70,70,20161,"2044250",55290,3260,3055,7209,26814,4200,693,1821,16777
"7221","2020-06-19","topeka, kansas","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,20177,"2071000",126397,13242,12696,15690,85479,6178,1685,865,5986
"7222","2020-06-19","louisville, kentucky","policing; racism","Minority Coaches Association of Kentucky","antiracism; against police brutality; commemorate Juneteenth",1,16,16,16,21111,"2148006",617790,145816,142530,75664,421817,35886,9509,5148,29984
"7223","2020-06-19","nancy, kentucky","racism","general protesters","in defense of Confederate monument",2,NA,NA,NA,21199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7224","2020-06-19","whitesburg, kentucky","civil rights; policing; racism","general protesters","antiracism; against police brutality; honors Black freedom and Black resistance",1,NA,NA,NA,21133,"2182776",2382,10,2,237,1703,124,57,27,48
"7225","2020-06-19","winchester, kentucky","policing; racism","Better Together Winchester","antiracism; against police brutality; commemorate Juneteenth",1,100,100,100,21049,"2183676",18429,1429,1401,1591,12761,513,69,63,619
"7226","2020-06-19","baton rouge, louisiana","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,22033,"2205000",224149,122516,119218,26249,136122,12017,3603,3345,25745
"7227","2020-06-19","laplace, louisiana","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,22095,"2242030",29108,15171,14832,2305,19162,881,154,91,1104
"7228","2020-06-19","lafayette, louisiana","policing; racism","general protesters","antiracism; against police brutality; take down Confederate statue",1,250,250,250,22055,"2240735",126666,39137,37485,21735,85060,7234,2290,1218,10080
"7229","2020-06-19","los angeles, louisiana","policing; racism","students; faculty","antiracism; against police brutality; commemorate Juneteenth",1,24,24,24,6037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7230","2020-06-19","new orleans, louisiana","banking and finance; labor; policing; presidency; racism","general protesters","antiracism; against police brutality; solidarity with sanitation workers; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,22071,"2255000",390845,232660,225290,58954,277484,27379,12347,5577,24989
"7231","2020-06-19","pine prarie, louisiana","policing; racism","Cameroonian detainees","antiracism; against police brutality",1,NA,NA,NA,22039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7232","2020-06-19","shreveport, louisiana","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,22017,"2270000",192035,109625,106998,19289,127646,8136,2897,1200,7950
"7233","2020-06-19","tunica, louisiana","criminal justice; policing; racism","VOTE","antiracism; against police brutality; against systemic racism; against mass incarceration",1,100,100,100,22125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7234","2020-06-19","andover, massachusetts","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,25009,"2501430",8914,232,163,1940,5897,1574,257,359,1303
"7235","2020-06-19","boston, massachusetts","policing; racism","general protesters","antiracism; against police brutality; in commemoration of Juneteenth",1,NA,NA,NA,25025,"2507000",684379,172651,168762,128045,473775,68687,22563,16331,74170
"7236","2020-06-19","brockton, massachusetts","policing; racism","general protesters","antiracism; against police brutality; rebuilding relationships with police",1,NA,NA,NA,25023,"2509000",95594,43582,43220,8382,62411,2583,348,318,5614
"7237","2020-06-19","brookline, massachusetts","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,25021,"2509210",59180,1923,1772,12083,40345,10015,4961,6615,4204
"7238","2020-06-19","brookline, massachusetts","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,25021,"2509210",59180,1923,1772,12083,40345,10015,4961,6615,4204
"7239","2020-06-19","cambridge, massachusetts","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,25017,"2511000",116632,12512,11547,22817,79240,22544,5841,11426,17265
"7240","2020-06-19","cambridge, massachusetts","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,25017,"2511000",116632,12512,11547,22817,79240,22544,5841,11426,17265
"7241","2020-06-19","florence, massachusetts","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,25015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7242","2020-06-19","framingham, massachusetts","banking and finance; policing; presidency; racism","First Parish Framingham UU; Black Lives Matter Acton","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,25017,"2524960",72308,5288,4997,13916,51702,7422,1612,1638,4363
"7243","2020-06-19","holden, massachusetts","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,25027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7244","2020-06-19","longmeadow, massachusetts","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,25013,"2536335",15791,150,93,3588,10953,2184,920,443,786
"7245","2020-06-19","longmeadow, massachusetts","racism","Longmeadow Anti-Racist Coalition","against systemic racism",1,NA,NA,NA,25013,"2536335",15791,150,93,3588,10953,2184,920,443,786
"7246","2020-06-19","marlborough, massachusetts","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth",1,60,60,60,25017,"2538715",39736,1525,1486,6304,28395,3665,588,528,1565
"7247","2020-06-19","milton, massachusetts","policing; racism","Milton Educators Association","antiracism; against police brutality; honoring George Floyd",1,300,300,300,25021,"2541725",27572,4161,4070,5676,17820,3550,924,717,2618
"7248","2020-06-19","nantucket, massachusetts","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,25019,"2543755",7984,412,395,1693,5812,994,221,81,383
"7249","2020-06-19","newton, massachusetts","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth; pro-Black Lives Matter",1,NA,NA,NA,25017,"2545560",88593,2623,2295,17383,58219,15643,6369,6687,9121
"7250","2020-06-19","salem, massachusetts","policing; racism","New Liberty Innovation School community members","antiracism; against police brutality; Juneteenth celebration",1,100,100,100,25009,"2559105",43252,2855,2622,7825,30531,4042,634,634,3761
"7251","2020-06-19","stoughton, massachusetts","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,25021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7252","2020-06-19","vineyard haven, massachusetts","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,25007,"2571970",2123,211,206,241,1594,297,0,69,0
"7253","2020-06-19","williamstown, massachusetts","policing; racism","Greylock Together; First Congregational Church of Williamstown, Massachusetts","antiracism; against police brutality",1,37,37,37,25003,"2579950",4506,266,0,344,1581,376,105,272,2368
"7254","2020-06-19","annapolis, maryland","policing; racism","Prince Hall Masons of Maryland","antiracism; against police brutality; in commemoration of Juneteenth",1,500,500,500,24003,"2401600",39278,8550,8457,6899,27719,4174,1058,964,1806
"7255","2020-06-19","baltimore, maryland","lgbtqia; policing; racism","general protesters","antiracism; against police brutality; for LGBTQ+ rights",1,NA,NA,NA,24510,"2404000",609032,379751,367522,71022,423638,42290,12349,9527,35745
"7256","2020-06-19","catonsville, maryland","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,24005,"2414125",41547,6388,5298,7717,28129,4500,960,1057,4759
"7257","2020-06-19","halethorpe, maryland","racism","general protesters","for racial equity, commemorating Juneteenth",1,104,104,104,24005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7258","2020-06-19","silver spring, maryland","banking and finance; policing; presidency; racism","Movement for Black Lives","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,24031,"2472450",81773,23252,23209,13410,56194,11199,3337,2927,3867
"7259","2020-06-19","auburn, maine","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,23001,"2302060",23187,310,263,2911,16441,1136,315,322,1146
"7260","2020-06-19","bar harbor, maine","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,23009,"2302830",2292,159,159,360,1652,122,103,109,304
"7261","2020-06-19","camden, maine","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,23013,"2309690",3468,51,51,947,2872,305,216,62,161
"7262","2020-06-19","caribou, maine","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,23003,"2310565",7710,122,122,813,5798,231,75,18,146
"7263","2020-06-19","ellsworth, maine","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,23009,"2323200",7991,27,10,1216,6101,454,129,30,207
"7264","2020-06-19","portland, maine","policing; racism","general protesters","antiracism; against police brutality; Black Lives Matter; Juneteenth celebration",1,200,1000,600,23005,"2360545",66595,5626,5552,15666,49715,7315,2123,1040,4329
"7265","2020-06-19","rockland, maine","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,23013,"2363590",7178,0,0,1047,5258,547,80,67,377
"7266","2020-06-19","topsham, maine","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,23023,"2376925",6222,0,0,1196,4813,648,156,86,311
"7267","2020-06-19","albion, michigan","policing; racism","Superior March for Justice; general protesters","antiracism; against police brutality; Juneteenth",1,80,80,80,26025,"2600980",8336,2576,2386,483,4592,264,19,70,1575
"7268","2020-06-19","ann arbor, michigan","policing; racism","general protesters","antiracism; against police brutality; in commemoration of Juneteenth",1,200,200,200,26161,"2603000",120735,8211,7216,20201,66802,17971,4746,7837,29528
"7269","2020-06-19","detroit, michigan","covid; criminal justice; disability rights; economy; energy; housing; immigration; policing; racism","Detroit Will Breathe","against racism, against police brutality, for defunding police, for police reform, for carceral reform, against criminalization of homelessness, for immigrants' rights, for disabled peoples' rights, for moratorium on evictions and foreclosures and against utility shutoffs during coronavirus pandemic",1,NA,NA,NA,26163,"2622000",674841,528584,521762,39567,436527,20550,4040,2624,33322
"7270","2020-06-19","detroit, michigan","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,26163,"2622000",674841,528584,521762,39567,436527,20550,4040,2624,33322
"7271","2020-06-19","detroit, michigan","policing; racism","general protesters","antiracism; against police brutality; Juneteenth celebration",1,NA,NA,NA,26163,"2622000",674841,528584,521762,39567,436527,20550,4040,2624,33322
"7272","2020-06-19","detroit, michigan","policing; racism","general protesters","antiracism; against police brutality; Juneteenth celebration",1,200,200,200,26163,"2622000",674841,528584,521762,39567,436527,20550,4040,2624,33322
"7273","2020-06-19","east lansing, michigan","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,26065,"2624120",48729,3307,2055,4795,14774,3314,861,1663,28246
"7274","2020-06-19","houghton, michigan","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth",1,40,40,40,26061,"2639360",7870,195,160,690,3039,470,37,383,3627
"7275","2020-06-19","lansing, michigan","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,26065,"2646000",117159,27280,26890,12645,75970,5250,1039,936,8239
"7276","2020-06-19","muskegon, michigan","policing; racism","general protesters","antiracism; against police brutality; Juneteenth celebration",1,176,176,176,26121,"2656320",37633,12035,9883,2281,25098,798,145,32,2419
"7277","2020-06-19","muskegon, michigan","policing; racism","general protesters","antiracism; against police brutality; commemorating Juneteenth",1,NA,NA,NA,26121,"2656320",37633,12035,9883,2281,25098,798,145,32,2419
"7278","2020-06-19","royal oak, michigan","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,26125,"2670040",59195,2204,2095,15666,45181,7570,2211,713,2317
"7279","2020-06-19","saint paul, michigan","policing; racism","Minnesota's Black Lives Matter chapter","antiracism; against police brutality; demand for reparations; police reform",1,200,200,200,27123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7280","2020-06-19","west bloomfield, michigan","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,26125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7281","2020-06-19","bemidji, minnesota","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,27007,"2705068",15132,408,328,1384,8403,535,138,273,2851
"7282","2020-06-19","duluth, minnesota","policing; racism","general protesters","antiracism; against police brutality; Juneteenth celebration",1,1000,1000,1000,27137,"2717000",85915,1959,1572,12608,53572,4791,1530,1370,12667
"7283","2020-06-19","grand marais, minnesota","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,27031,"2724992",1332,1,0,263,1010,92,21,26,33
"7284","2020-06-19","green bay, minnesota","policing; racism","BL United","antiracism; against police brutality; Juneteenth celebration",1,NA,NA,NA,27053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7285","2020-06-19","minneapolis, minnesota","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,27053,"2743000",420324,80664,78301,85202,280424,38007,11244,7010,37317
"7286","2020-06-19","columbia, missouri","healthcare; labor; policing; racism","general protesters","antiracism; against police brutality; against racism in the medical profession",1,100,100,100,29019,"2915670",121230,13274,12757,18748,68382,10194,3167,3600,24631
"7287","2020-06-19","florissant, missouri","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,29189,"2924778",51455,20627,20023,5638,33953,2158,133,202,2431
"7288","2020-06-19","fulton, missouri","policing; racism","general protesters","antiracism; against police brutality",1,30,30,30,29027,"2926182",12779,1363,741,824,8134,483,50,46,1359
"7289","2020-06-19","fulton, missouri","policing; racism","general protesters","antiracism; against police brutality; Celebrating Juneteenth",1,24,24,24,29027,"2926182",12779,1363,741,824,8134,483,50,46,1359
"7290","2020-06-19","hannibal, missouri","policing; racism","general protesters","antiracism; against police brutality; Juneteenth celebration",1,NA,NA,NA,29127,"2930214",17320,945,858,1608,11275,539,119,102,1054
"7291","2020-06-19","kansas, missouri","policing; racism","Black Rainbow","in celebration of Juneteenth, against police brutality, Black Lives Matter",1,NA,NA,NA,29095,"2938000",486404,137224,134764,73333,329692,30800,8225,3850,21667
"7292","2020-06-19","saint louis, missouri","policing; racism","general protesters","antiracism; against police brutality; Juneteenth celebration",1,300,300,300,29510,"2965000",308174,143018,139685,43290,219272,23772,7134,5473,15212
"7293","2020-06-19","saint louis, missouri","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,29510,"2965000",308174,143018,139685,43290,219272,23772,7134,5473,15212
"7294","2020-06-19","columbia, mississippi","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,28091,"2815340",5992,2917,2650,398,4056,159,47,41,103
"7295","2020-06-19","gulfport, mississippi","racism","Sons of Confederate Veterans","for protection of Confederate monument",2,24,24,24,28047,"2829700",71676,26994,26276,6944,47110,2519,573,443,2987
"7296","2020-06-19","gulfport, mississippi","policing; racism","general protesters","antiracism; against police brutality; removal of Confederate monument",1,60,60,60,28047,"2829700",71676,26994,26276,6944,47110,2519,573,443,2987
"7297","2020-06-19","hattiesburg, mississippi","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth",1,36,36,36,28035,"2831020",46098,24417,23067,5063,27532,2723,545,651,6930
"7298","2020-06-19","billings, montana","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,30111,"3006550",109595,1123,1055,17990,74888,5478,1808,969,4391
"7299","2020-06-19","asheville, north carolina","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,37021,"3702140",91560,10284,9961,20073,67141,8603,2593,1544,5435
"7300","2020-06-19","beaufort, north carolina","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,37031,"3704260",4343,534,449,617,3393,208,40,74,320
"7301","2020-06-19","charlotte, north carolina","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,37119,"3712000",857425,302023,296930,165685,573270,66981,14861,6528,46259
"7302","2020-06-19","concord, north carolina","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,37025,"3714100",91980,19893,19565,14251,60806,6693,1046,808,3604
"7303","2020-06-19","durham, north carolina","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,37063,"3719000",269702,104243,100074,46920,181513,26719,7627,8717,17782
"7304","2020-06-19","greensboro, north carolina","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,37081,"3728000",291303,120610,112798,45878,190700,19064,4437,3474,29673
"7305","2020-06-19","harrisburg, north carolina","policing; racism","Harrisburg Youth Council","antiracism; against police brutality",1,NA,NA,NA,37025,"3729800",15806,2964,2954,3145,9830,1347,113,139,853
"7306","2020-06-19","lumberton, north carolina","policing; racism","Unified Robeson County NAACP","antiracism; against police brutality; commemorate Juneteenth",1,NA,NA,NA,37155,"3739700",20928,7398,6860,1701,13548,734,144,145,638
"7307","2020-06-19","raleigh, north carolina","policing; racism","general protesters","antiracism; against police brutality; anti-Confederacy",1,NA,NA,NA,37183,"3755000",464485,134751,129501,99632,307687,40246,9634,7085,38334
"7308","2020-06-19","wilkesboro, north carolina","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,37193,"3774020",3495,257,226,311,2388,284,0,9,111
"7309","2020-06-19","winston-salem, north carolina","policing; racism","general protesters","antiracism; against police brutality",1,400,400,400,37067,"3775000",244115,85157,80606,32959,158653,14124,4687,2970,17171
"7310","2020-06-19","fargo, north dakota","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,38017,"3825700",121889,8587,8452,21314,76031,6067,1611,1399,14378
"7311","2020-06-19","fargo, north dakota","policing; racism","general protesters","antiracism; against police brutality; Juneteenth celebration",1,NA,NA,NA,38017,"3825700",121889,8587,8452,21314,76031,6067,1611,1399,14378
"7312","2020-06-19","grand forks, north dakota","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,38035,"3832060",56500,2299,2226,7653,32745,2713,758,1012,9640
"7313","2020-06-19","minot, north dakota","policing; racism","general protesters","antiracism; against police brutality; Juneteenth celebration",1,NA,NA,NA,38101,"3853380",48261,2046,1940,7047,31383,1869,514,220,3534
"7314","2020-06-19","keene, new hampshire","policing; presidency; racism","general protesters","antiracism; against police brutality; for defunding police; for resignation of President Trump",1,200,200,200,33005,"3339300",22953,406,323,3628,14381,1668,356,365,4157
"7315","2020-06-19","wolfeboro, new hampshire","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,33003,"3386340",2845,0,0,467,2455,320,214,0,107
"7316","2020-06-19","ashbury park, new jersey","policing; racism","general protesters","antiracism; against police brutality; in commemoration of Juneteenth",1,NA,NA,NA,34025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7317","2020-06-19","boonton, new jersey","policing; racism","general protesters","antiracism; against police brutality; celebrate Juneteenth",1,600,600,600,34027,"3406610",8398,429,415,1823,5935,656,184,90,527
"7318","2020-06-19","jersey, new jersey","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,34017,"3436000",261940,60007,59212,51930,186812,28049,5124,3718,11429
"7319","2020-06-19","montclair, new jersey","education; policing; racism","general protesters","antiracism; against police brutality; for racism education in schools",1,1000,1000,1000,34013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7320","2020-06-19","neptune, new jersey","policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth",1,NA,NA,NA,34025,"3449920",4672,374,363,592,3226,318,16,46,205
"7321","2020-06-19","newark, new jersey","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,34013,"3451000",281054,140888,134528,19883,182885,5659,1539,844,15318
"7322","2020-06-19","newton, new jersey","banking and finance; policing; presidency; racism","general protesters","antiracism; against police brutality; defund the police; invest in Black communities; for Donald Trump to resign",1,NA,NA,NA,34037,"3451930",7910,372,335,1021,5939,429,146,42,477
